Name,reference,Accuracy,Precision,Recall,F1 Score,Specificity
nanK,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nanK,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nanK,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nanT,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nanT,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nanT,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
napA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
napA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
napA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
napB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
napB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
napB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
napC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
napC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
napC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
napG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
napG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
napG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
napH,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
napH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
napH,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
narG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
narG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
narG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
narH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
narH,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
narI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
narI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
narI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
narJ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
narJ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
narK,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
narK,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
narK,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
narU,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
narU,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
narU,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
narV,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
narV,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
narV,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
narW,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
narW,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
narW,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
narY,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
narY,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
narY,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
narZ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
narZ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
narZ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ndh,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ndh,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ndk,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ndk,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ndk,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nepI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nepI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nfnB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nfsB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nfsB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nhaA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nhaA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nhaA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nhaB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nhaB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nhaB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nhoA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nhoA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nhoA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nikA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nikA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nikA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nikB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nikB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nikB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nikC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nikC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nikC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nikD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nikD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nikD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nikE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nikE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nikE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nirB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nirB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nirB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nirC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nirC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nirC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nirD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nirD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nirD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nnr,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
norV,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
norV,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
norV,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
norW,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
norW,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
norW,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nrdA,is_essential_file_can_grow,0.0,0.0,,,0.0
nrdA,growth_rate_file_1,0.0,0.0,,,0.0
nrdB,is_essential_file_can_grow,0.0,0.0,,,0.0
nrdB,growth_rate_file_1,0.0,0.0,,,0.0
nrdD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nrdD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nrdD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nrdE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nrdE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nrdE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nrdF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nrdF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nrdF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nrdG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nrdG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nrdG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nrdH,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nrdH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nrdH,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nrfA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nrfA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nrfA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nrfB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nrfB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nrfB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nrfC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nrfC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nrfC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nrfD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nrfD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nrfD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nudB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nudB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nudC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nudC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nudC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nudD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nudE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nudE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nudE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nudF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nudF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nudF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nudG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nudG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nudG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nudI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nudI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nudJ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nudJ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nudK,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nudK,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nudL,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nudL,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nuoB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoH,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoJ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nuoJ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoJ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoK,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoK,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoL,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nuoL,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoL,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoM,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoM,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nuoN,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nuoN,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nupC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nupC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nupC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
nupG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
nupG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
nupG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ompA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ompA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ompA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ompC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ompC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ompC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ompF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ompF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ompF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ompG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ompG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ompG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ompL,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ompL,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ompL,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
ompN,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
ompN,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
ompN,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
oppA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
oppA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
oppA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
oppB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
oppB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
oppB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
oppC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
oppC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
oppC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
oppD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
oppD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
oppF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
oppF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
osmF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
osmF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
otsA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
otsA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
otsA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
otsB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
otsB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
otsB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
oxc,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
oxc,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
oxc,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaH,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaH,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaI,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaI,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaI,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaJ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaJ,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaJ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaK,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaK,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaK,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaY,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaY,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
paaY,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
paaZ,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
paaZ,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pabA,is_essential_file_can_grow,0.4857142857142857,1.0,0.4857142857142857,0.6538461538461539,0.0
pabA,growth_rate_file_1,0.4857142857142857,1.0,0.4857142857142857,0.6538461538461539,0.0
pabA,growth_rate_file_2,0.4857142857142857,1.0,0.4857142857142857,0.6538461538461539,0.0
pabB,is_essential_file_can_grow,0.29545454545454547,1.0,0.29545454545454547,0.456140350877193,0.0
pabB,growth_rate_file_1,0.29545454545454547,1.0,0.29545454545454547,0.456140350877193,0.0
pabC,is_essential_file_can_grow,0.5277777777777778,1.0,0.5277777777777778,0.6909090909090909,0.0
pabC,growth_rate_file_1,0.5277777777777778,1.0,0.5277777777777778,0.6909090909090909,0.0
pabC,growth_rate_file_2,0.5277777777777778,1.0,0.5277777777777778,0.6909090909090909,0.0
pagP,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pagP,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
panB,is_essential_file_can_grow,0.5853658536585366,1.0,0.5853658536585366,0.7384615384615384,0.0
panB,growth_rate_file_1,0.5853658536585366,1.0,0.5853658536585366,0.7384615384615384,0.0
panC,is_essential_file_can_grow,0.6,1.0,0.6,0.7499999999999999,0.0
panC,growth_rate_file_1,0.6,1.0,0.6,0.7499999999999999,0.0
panD,is_essential_file_can_grow,0.5277777777777778,1.0,0.5277777777777778,0.6909090909090909,0.0
panD,growth_rate_file_1,0.5277777777777778,1.0,0.5277777777777778,0.6909090909090909,0.0
panE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
panE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
panE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
panF,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
panF,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
panF,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
patA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
patA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
patD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
patD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pbpC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pbpC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pbpC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pbpG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pbpG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pbpG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pck,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pck,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pck,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pdxA,is_essential_file_can_grow,0.41025641025641024,1.0,0.41025641025641024,0.5818181818181819,0.0
pdxA,growth_rate_file_1,0.41025641025641024,1.0,0.41025641025641024,0.5818181818181819,0.0
pdxB,is_essential_file_can_grow,0.2571428571428571,1.0,0.2571428571428571,0.40909090909090906,0.0
pdxB,growth_rate_file_1,0.2571428571428571,1.0,0.2571428571428571,0.40909090909090906,0.0
pdxB,growth_rate_file_2,0.2571428571428571,1.0,0.2571428571428571,0.40909090909090906,0.0
pdxH,is_essential_file_can_grow,0.0,0.0,,,0.0
pdxH,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pdxJ,growth_rate_file_1,0.3055555555555556,1.0,0.3055555555555556,0.46808510638297873,0.0
pdxJ,growth_rate_file_2,0.3055555555555556,1.0,0.3055555555555556,0.46808510638297873,0.0
pdxK,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pdxK,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pdxK,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pdxY,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pdxY,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pdxY,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pepA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pepA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pepA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pepB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pepB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pepB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pepD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pepD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pepD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pepN,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pepN,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pepN,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pfkA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pfkA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pfkA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pfkB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pfkB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pfkB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pflA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pflA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pflA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pflB,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pflB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pflB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pflC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pflC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pflC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pflD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pflD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pflD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pfo,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pfo,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pfs,growth_rate_file_1,0.2,1.0,0.2,0.33333333333333337,0.0
pgaC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pgaC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pgaD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pgaD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pgi,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pgi,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pgi,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pgk,is_essential_file_can_grow,0.02702702702702703,0.0,,,0.027777777777777776
pgk,growth_rate_file_1,0.02702702702702703,0.0,,,0.027777777777777776
pgl,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pgl,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pgm,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pgm,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pgpA,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pgpA,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pgpA,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pgpB,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pgpB,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pgsA,is_essential_file_can_grow,0.0,0.0,,,0.0
pgsA,growth_rate_file_1,0.0,0.0,,,0.0
pheA,is_essential_file_can_grow,0.38461538461538464,1.0,0.38461538461538464,0.5555555555555556,0.0
pheA,growth_rate_file_1,0.38461538461538464,1.0,0.38461538461538464,0.5555555555555556,0.0
pheA,growth_rate_file_2,0.38461538461538464,1.0,0.38461538461538464,0.5555555555555556,0.0
pheP,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
pheP,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
pheP,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
pheS,is_essential_file_can_grow,0.0,0.0,,,0.0
pheS,growth_rate_file_1,0.0,0.0,,,0.0
pheT,is_essential_file_can_grow,0.0,0.0,,,0.0
pheT,growth_rate_file_1,0.0,0.0,,,0.0
phnC,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
phnC,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
phnC,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
phnD,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
phnD,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
phnD,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
phnE,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
phnE,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
phnE,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
phnG,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
phnG,growth_rate_file_1,1.0,1.0,1.0,1.0,0.0
phnG,growth_rate_file_2,1.0,1.0,1.0,1.0,0.0
phnH,is_essential_file_can_grow,1.0,1.0,1.0,1.0,0.0
